method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,218,6000260,metaworld,True,74,0.32054657400112774,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,219,6000261,metaworld,False,200,0.8366020789999311,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,220,6000262,metaworld,True,76,0.41926683700148715,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,221,6000263,metaworld,False,200,0.9046589949994086,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,222,6000264,metaworld,True,65,0.6066415360000974,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,223,6000265,metaworld,True,71,0.6007314259986742,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,224,6000266,metaworld,True,50,0.43740001199876133,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,225,6000267,metaworld,True,70,0.619628026999635,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,226,6000268,metaworld,True,72,0.6145198100002744,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,227,6000269,metaworld,True,50,0.37535622399991553,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,228,6000270,metaworld,True,49,0.37616429700028675,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,229,6000271,metaworld,True,52,0.6414362420000543,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,230,6000272,metaworld,True,64,0.6181906120000349,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,231,6000273,metaworld,True,66,0.5549419460003264,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,232,6000274,metaworld,False,200,1.8153604950002773,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,233,6000275,metaworld,True,77,0.703023789999861,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,234,6000276,metaworld,True,67,0.592291701999784,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,235,6000277,metaworld,True,79,0.6772847310003272,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,236,6000278,metaworld,True,71,0.7453182990011555,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,237,6000279,metaworld,True,58,0.642440360999899,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,238,6000280,metaworld,True,76,0.6296393869997701,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
