method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT + RL Recovery,126,6200168,metaworld,True,61,0.21791407999990042,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,127,6200169,metaworld,True,56,0.10472104899963597,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,128,6200170,metaworld,False,200,0.2963671340003202,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
ACT + RL Recovery,129,6200171,metaworld,True,61,0.21548808599982294,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,130,6200172,metaworld,True,50,0.0962998150025669,1,1,1,30,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,131,6200173,metaworld,True,58,0.10500312300064252,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,132,6200174,metaworld,True,59,0.2082947039998544,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,133,6200175,metaworld,True,53,0.1882364429984591,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,134,6200176,metaworld,True,48,0.0940180949983187,1,1,1,28,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,135,6200177,metaworld,True,57,0.10635296599866706,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,136,6200178,metaworld,True,62,0.10781782300182385,1,1,1,41,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,137,6200179,metaworld,True,53,0.1853577679976297,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,138,6200180,metaworld,True,62,0.11596106799697736,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,139,6200181,metaworld,True,47,0.16084553099790355,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,140,6200182,metaworld,True,54,0.0988227210000332,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,141,6200183,metaworld,True,59,0.10673979099738062,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,142,6200184,metaworld,False,200,0.2964649419991474,1,0,1,150,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
ACT + RL Recovery,143,6200185,metaworld,True,54,0.09904174700204749,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,144,6200186,metaworld,True,59,0.10961919399778708,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,145,6200187,metaworld,True,50,0.10556069700032822,1,1,1,27,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,146,6200188,metaworld,False,200,0.29795119000118575,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,147,6200189,metaworld,True,52,0.09947219799869345,1,1,1,32,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,148,6200190,metaworld,True,46,0.0963634860017919,1,1,1,25,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,149,6200191,metaworld,True,58,0.10433190399999148,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,150,6200192,metaworld,True,58,0.10589208400051575,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,151,6200193,metaworld,True,59,0.2066209529984917,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,152,6200194,metaworld,True,57,0.10680969600070966,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,153,6200195,metaworld,True,46,0.12623969199921703,1,1,1,26,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,154,6200196,metaworld,True,48,0.12095214299915824,1,1,1,28,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,155,6200197,metaworld,True,58,0.21365241699822946,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,156,6200198,metaworld,True,46,0.0930028750008205,1,1,1,26,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
